#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
R-Type III (USA);R-Type III (USA);SuperNES;;;;;;;;;;;;;;;;;;
Race Drivin' (USA);Race Drivin' (USA);SuperNES;;;;;;;;;;;;;;;;;;
Radical Psycho Machine Racing (USA);Radical Psycho Machine Racing (USA);SuperNES;;;;;;;;;;;;;;;;;;
Radical Rex (USA);Radical Rex (USA);SuperNES;;;;;;;;;;;;;;;;;;
Raiden Trad (USA);Raiden Trad (USA);SuperNES;;;;;;;;;;;;;;;;;;
Rampart (USA);Rampart (USA);SuperNES;;;;;;;;;;;;;;;;;;
Ranma 1-2 - Hard Battle (USA);Ranma 1-2 - Hard Battle (USA);SuperNES;;;;;;;;;;;;;;;;;;
Rap Jam - Volume One (USA) (En,Fr,Es);Rap Jam - Volume One (USA) (En,Fr,Es);SuperNES;;;;;;;;;;;;;;;;;;
Realm (USA);Realm (USA);SuperNES;;;;;;;;;;;;;;;;;;
Redline F-1 Racer (USA);Redline F-1 Racer (USA);SuperNES;;;;;;;;;;;;;;;;;;
Relief Pitcher (USA);Relief Pitcher (USA);SuperNES;;;;;;;;;;;;;;;;;;
Ren & Stimpy Show, The - Buckeroo$! (USA);Ren & Stimpy Show, The - Buckeroo$! (USA);SuperNES;;;;;;;;;;;;;;;;;;
Ren & Stimpy Show, The - Fire Dogs (USA);Ren & Stimpy Show, The - Fire Dogs (USA);SuperNES;;;;;;;;;;;;;;;;;;
Ren & Stimpy Show, The - Time Warp (USA);Ren & Stimpy Show, The - Time Warp (USA);SuperNES;;;;;;;;;;;;;;;;;;
Ren & Stimpy Show, The - Veediots! (USA);Ren & Stimpy Show, The - Veediots! (USA);SuperNES;;;;;;;;;;;;;;;;;;
Rendering Ranger R2 (Japan) (En);Rendering Ranger R2 (Japan) (En);SuperNES;;;;;;;;;;;;;;;;;;
Revolution X (USA);Revolution X (USA);SuperNES;;;;;;;;;;;;;;;;;;
Rex Ronan - Experimental Surgeon (USA) (En,Es);Rex Ronan - Experimental Surgeon (USA) (En,Es);SuperNES;;;;;;;;;;;;;;;;;;
Riddick Bowe Boxing (USA);Riddick Bowe Boxing (USA);SuperNES;;;;;;;;;;;;;;;;;;
Rise of the Phoenix (USA);Rise of the Phoenix (USA);SuperNES;;;;;;;;;;;;;;;;;;
Rise of the Robots (USA);Rise of the Robots (USA);SuperNES;;;;;;;;;;;;;;;;;;
Rival Turf! (USA);Rival Turf! (USA);SuperNES;;;;;;;;;;;;;;;;;;
Road Riot 4WD (USA);Road Riot 4WD (USA);SuperNES;;;;;;;;;;;;;;;;;;
Road Runner's Death Valley Rally (USA);Road Runner's Death Valley Rally (USA);SuperNES;;;;;;;;;;;;;;;;;;
RoboCop 3 (USA);RoboCop 3 (USA);SuperNES;;;;;;;;;;;;;;;;;;
RoboCop versus The Terminator (USA);RoboCop versus The Terminator (USA);SuperNES;;;;;;;;;;;;;;;;;;
Robotrek (USA);Robotrek (USA);SuperNES;;;;;;;;;;;;;;;;;;
Rock N' Roll Racing (USA);Rock N' Roll Racing (USA);SuperNES;;;;;;;;;;;;;;;;;;
Rocketeer, The (USA);Rocketeer, The (USA);SuperNES;;;;;;;;;;;;;;;;;;
Rocko's Modern Life - Spunky's Dangerous Day (USA);Rocko's Modern Life - Spunky's Dangerous Day (USA);SuperNES;;;;;;;;;;;;;;;;;;
Rocky Rodent (USA);Rocky Rodent (USA);SuperNES;;;;;;;;;;;;;;;;;;
Roger Clemens' MVP Baseball (USA) (Rev 1);Roger Clemens' MVP Baseball (USA) (Rev 1);SuperNES;;;;;;;;;;;;;;;;;;
Romance of the Three Kingdoms II (USA);Romance of the Three Kingdoms II (USA);SuperNES;;;;;;;;;;;;;;;;;;
Romance of the Three Kingdoms III - Dragon of Destiny (USA);Romance of the Three Kingdoms III - Dragon of Destiny (USA);SuperNES;;;;;;;;;;;;;;;;;;
Romance of the Three Kingdoms IV - Wall of Fire (USA);Romance of the Three Kingdoms IV - Wall of Fire (USA);SuperNES;;;;;;;;;;;;;;;;;;
Run Saber (USA);Run Saber (USA);SuperNES;;;;;;;;;;;;;;;;;;
S.O.S - Sink or Swim (USA);S.O.S - Sink or Swim (USA);SuperNES;;;;;;;;;;;;;;;;;;
SNES Burn-in Test Cartridge (USA) (Rev D);SNES Burn-in Test Cartridge (USA) (Rev D);SuperNES;;;;;;;;;;;;;;;;;;
SOS (USA);SOS (USA);SuperNES;;;;;;;;;;;;;;;;;;
SWAT Kats - The Radical Squadron (USA);SWAT Kats - The Radical Squadron (USA);SuperNES;;;;;;;;;;;;;;;;;;
Samurai Shodown (USA);Samurai Shodown (USA);SuperNES;;;;;;;;;;;;;;;;;;
Saturday Night Slam Masters (USA);Saturday Night Slam Masters (USA);SuperNES;;;;;;;;;;;;;;;;;;
Scooby-Doo Mystery (USA);Scooby-Doo Mystery (USA);SuperNES;;;;;;;;;;;;;;;;;;
Secret of Evermore (USA);Secret of Evermore (USA);SuperNES;;;;;;;;;;;;;;;;;;
Secret of Mana (USA);Secret of Mana (USA);SuperNES;;;;;;;;;;;;;;;;;;
Shadowrun (USA);Shadowrun (USA);SuperNES;;;;;;;;;;;;;;;;;;
Shanghai II - Dragon's Eye (USA);Shanghai II - Dragon's Eye (USA);SuperNES;;;;;;;;;;;;;;;;;;
Shaq-Fu (USA);Shaq-Fu (USA);SuperNES;;;;;;;;;;;;;;;;;;
Shien's Revenge (USA);Shien's Revenge (USA);SuperNES;;;;;;;;;;;;;;;;;;
Sid Meier's Civilization (USA);Sid Meier's Civilization (USA);SuperNES;;;;;;;;;;;;;;;;;;
Side Pocket (USA);Side Pocket (USA);SuperNES;;;;;;;;;;;;;;;;;;
SimAnt - The Electronic Ant Colony (USA);SimAnt - The Electronic Ant Colony (USA);SuperNES;;;;;;;;;;;;;;;;;;
SimCity (USA);SimCity (USA);SuperNES;;;;;;;;;;;;;;;;;;
SimCity 2000 - The Ultimate City Simulator (USA);SimCity 2000 - The Ultimate City Simulator (USA);SuperNES;;;;;;;;;;;;;;;;;;
SimEarth - The Living Planet (USA);SimEarth - The Living Planet (USA);SuperNES;;;;;;;;;;;;;;;;;;
Simpsons, The - Bart's Nightmare (USA);Simpsons, The - Bart's Nightmare (USA);SuperNES;;;;;;;;;;;;;;;;;;
Skuljagger - Revolt of the Westicans (USA);Skuljagger - Revolt of the Westicans (USA);SuperNES;;;;;;;;;;;;;;;;;;
Skyblazer (USA);Skyblazer (USA);SuperNES;;;;;;;;;;;;;;;;;;
Smart Ball (USA);Smart Ball (USA);SuperNES;;;;;;;;;;;;;;;;;;
Smash Tennis (Europe);Smash Tennis (Europe);SuperNES;;;;;;;;;;;;;;;;;;
Smurfs Travel the World, The (Europe) (En,Fr,De,Es);Smurfs Travel the World, The (Europe) (En,Fr,De,Es);SuperNES;;;;;;;;;;;;;;;;;;
Smurfs, The (Europe) (En,Fr,De,Es,It);Smurfs, The (Europe) (En,Fr,De,Es,It);SuperNES;;;;;;;;;;;;;;;;;;
Snow White in Happily Ever After (USA);Snow White in Happily Ever After (USA);SuperNES;;;;;;;;;;;;;;;;;;
Soldiers of Fortune (USA);Soldiers of Fortune (USA);SuperNES;;;;;;;;;;;;;;;;;;
Sonic Blast Man (USA);Sonic Blast Man (USA);SuperNES;;;;;;;;;;;;;;;;;;
Sonic Blast Man II (USA);Sonic Blast Man II (USA);SuperNES;;;;;;;;;;;;;;;;;;
Soul Blazer (USA);Soul Blazer (USA);SuperNES;;;;;;;;;;;;;;;;;;
Space Ace (USA);Space Ace (USA);SuperNES;;;;;;;;;;;;;;;;;;
Space Football - One on One (USA);Space Football - One on One (USA);SuperNES;;;;;;;;;;;;;;;;;;
Space Invaders (USA);Space Invaders (USA);SuperNES;;;;;;;;;;;;;;;;;;
Space Megaforce (USA);Space Megaforce (USA);SuperNES;;;;;;;;;;;;;;;;;;
Spanky's Quest (USA);Spanky's Quest (USA);SuperNES;;;;;;;;;;;;;;;;;;
Sparkster (USA);Sparkster (USA);SuperNES;;;;;;;;;;;;;;;;;;
Spectre (USA);Spectre (USA);SuperNES;;;;;;;;;;;;;;;;;;
Speed Racer (USA);Speed Racer (USA);SuperNES;;;;;;;;;;;;;;;;;;
Speedy Gonzales - Los Gatos Bandidos (USA) (Rev 1);Speedy Gonzales - Los Gatos Bandidos (USA) (Rev 1);SuperNES;;;;;;;;;;;;;;;;;;
Spider-Man (USA);Spider-Man (USA);SuperNES;;;;;;;;;;;;;;;;;;
Spider-Man - Venom - Maximum Carnage (USA);Spider-Man - Venom - Maximum Carnage (USA);SuperNES;;;;;;;;;;;;;;;;;;
Spider-Man - X-Men - Arcade's Revenge (USA);Spider-Man - X-Men - Arcade's Revenge (USA);SuperNES;;;;;;;;;;;;;;;;;;
Spindizzy Worlds (USA);Spindizzy Worlds (USA);SuperNES;;;;;;;;;;;;;;;;;;
Spirou (Europe) (En,Fr,De,Es);Spirou (Europe) (En,Fr,De,Es);SuperNES;;;;;;;;;;;;;;;;;;
Sporting News Baseball, The (USA);Sporting News Baseball, The (USA);SuperNES;;;;;;;;;;;;;;;;;;
Sports Illustrated Championship Football & Baseball (USA);Sports Illustrated Championship Football & Baseball (USA);SuperNES;;;;;;;;;;;;;;;;;;
Star Fox (USA) (Rev 2);Star Fox (USA) (Rev 2);SuperNES;;;;;;;;;;;;;;;;;;
Star Trek - Deep Space Nine - Crossroads of Time (USA);Star Trek - Deep Space Nine - Crossroads of Time (USA);SuperNES;;;;;;;;;;;;;;;;;;
Star Trek - Starfleet Academy - Starship Bridge Simulator (USA);Star Trek - Starfleet Academy - Starship Bridge Simulator (USA);SuperNES;;;;;;;;;;;;;;;;;;
Star Trek - The Next Generation - Future's Past (USA);Star Trek - The Next Generation - Future's Past (USA);SuperNES;;;;;;;;;;;;;;;;;;
Stargate (USA);Stargate (USA);SuperNES;;;;;;;;;;;;;;;;;;
Steel Talons (USA);Steel Talons (USA);SuperNES;;;;;;;;;;;;;;;;;;
Sterling Sharpe - End 2 End (USA);Sterling Sharpe - End 2 End (USA);SuperNES;;;;;;;;;;;;;;;;;;
Stone Protectors (USA);Stone Protectors (USA);SuperNES;;;;;;;;;;;;;;;;;;
Street Combat (USA);Street Combat (USA);SuperNES;;;;;;;;;;;;;;;;;;
Street Fighter Alpha 2 (USA);Street Fighter Alpha 2 (USA);SuperNES;;;;;;;;;;;;;;;;;;
Street Fighter II (USA);Street Fighter II (USA);SuperNES;;;;;;;;;;;;;;;;;;
Street Fighter II Turbo (USA) (Rev 1);Street Fighter II Turbo (USA) (Rev 1);SuperNES;;;;;;;;;;;;;;;;;;
Street Racer (USA);Street Racer (USA);SuperNES;;;;;;;;;;;;;;;;;;
Street Sports - Jammit (USA);Street Sports - Jammit (USA);SuperNES;;;;;;;;;;;;;;;;;;
Street Sports - Street Hockey '95 (USA);Street Sports - Street Hockey '95 (USA);SuperNES;;;;;;;;;;;;;;;;;;
Strike Gunner S.T.G (USA);Strike Gunner S.T.G (USA);SuperNES;;;;;;;;;;;;;;;;;;
Stunt Race FX (USA) (Rev 1);Stunt Race FX (USA) (Rev 1);SuperNES;;;;;;;;;;;;;;;;;;
Sunset Riders (USA);Sunset Riders (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super 3D Noah's Ark (USA) (Unl);Super 3D Noah's Ark (USA) (Unl);SuperNES;;;;;;;;;;;;;;;;;;
Super 8 (USA) (Unl);Super 8 (USA) (Unl);SuperNES;;;;;;;;;;;;;;;;;;
Super Adventure Island (USA);Super Adventure Island (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Adventure Island II (USA);Super Adventure Island II (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Air Diver 2 (Japan) (En);Super Air Diver 2 (Japan) (En);SuperNES;;;;;;;;;;;;;;;;;;
Super Alfred Chicken (USA);Super Alfred Chicken (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Aquatic Games Starring the Aquabats, The (USA);Super Aquatic Games Starring the Aquabats, The (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Baseball Simulator 1.000 (USA);Super Baseball Simulator 1.000 (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Bases Loaded (USA);Super Bases Loaded (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Bases Loaded 2 (USA);Super Bases Loaded 2 (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Bases Loaded 3 - License to Steal (USA);Super Bases Loaded 3 - License to Steal (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Batter Up (USA);Super Batter Up (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Battleship (USA);Super Battleship (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Battletank 2 (USA);Super Battletank 2 (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Black Bass (USA);Super Black Bass (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Bomberman (USA);Super Bomberman (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Bomberman 2 (USA);Super Bomberman 2 (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Bomberman 3 (Europe);Super Bomberman 3 (Europe);SuperNES;;;;;;;;;;;;;;;;;;
Super Bonk (USA);Super Bonk (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Bowling (USA);Super Bowling (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Buster Bros. (USA) (Rev 1);Super Buster Bros. (USA) (Rev 1);SuperNES;;;;;;;;;;;;;;;;;;
Super Caesars Palace (USA);Super Caesars Palace (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Castlevania IV (USA);Super Castlevania IV (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Chase H.Q. (USA);Super Chase H.Q. (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Conflict (USA);Super Conflict (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Double Dragon (USA);Super Double Dragon (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Drift Out - World Rally Championships (Japan) (En);Super Drift Out - World Rally Championships (Japan) (En);SuperNES;;;;;;;;;;;;;;;;;;
Super Dunk Star (Japan) (En);Super Dunk Star (Japan) (En);SuperNES;;;;;;;;;;;;;;;;;;
Super Game Boy (World) (Rev 2);Super Game Boy (World) (Rev 2);SuperNES;;;;;;;;;;;;;;;;;;
Super Ghouls 'N Ghosts (USA);Super Ghouls 'N Ghosts (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Goal! 2 (USA);Super Goal! 2 (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Godzilla (USA);Super Godzilla (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super High Impact (USA);Super High Impact (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Ice Hockey (Europe);Super Ice Hockey (Europe);SuperNES;;;;;;;;;;;;;;;;;;
Super International Cricket (Europe);Super International Cricket (Europe);SuperNES;;;;;;;;;;;;;;;;;;
Super James Pond (USA);Super James Pond (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Mario All-Stars (USA);Super Mario All-Stars (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Mario All-Stars + Super Mario World (USA);Super Mario All-Stars + Super Mario World (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Mario Kart (USA);Super Mario Kart (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Mario RPG - Legend of the Seven Stars (USA);Super Mario RPG - Legend of the Seven Stars (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Mario World (USA);Super Mario World (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Mario World 2 - Yoshi's Island (USA) (Rev 1);Super Mario World 2 - Yoshi's Island (USA) (Rev 1);SuperNES;;;;;;;;;;;;;;;;;;
Super Metroid (Japan, USA) (En,Ja);Super Metroid (Japan, USA) (En,Ja);SuperNES;;;;;;;;;;;;;;;;;;
Super Morph (Europe);Super Morph (Europe);SuperNES;;;;;;;;;;;;;;;;;;
Super Ninja Boy (USA);Super Ninja Boy (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Nova (USA);Super Nova (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Off Road (USA);Super Off Road (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Off Road - The Baja (USA);Super Off Road - The Baja (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Pinball - Behind the Mask (USA) (Rev 1);Super Pinball - Behind the Mask (USA) (Rev 1);SuperNES;;;;;;;;;;;;;;;;;;
Super Play Action Football (USA);Super Play Action Football (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Punch-Out!! (USA);Super Punch-Out!! (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Putty (USA);Super Putty (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super R-Type (USA);Super R-Type (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super R.B.I. Baseball (USA);Super R.B.I. Baseball (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Scope 6 (USA);Super Scope 6 (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Slam Dunk (USA);Super Slam Dunk (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Slap Shot (USA);Super Slap Shot (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Smash T.V. (USA);Super Smash T.V. (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Soccer (USA);Super Soccer (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Soccer Champ (USA);Super Soccer Champ (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Solitaire (USA) (En,Fr,De,Es,It);Super Solitaire (USA) (En,Fr,De,Es,It);SuperNES;;;;;;;;;;;;;;;;;;
Super Star Wars (USA) (Rev 1);Super Star Wars (USA) (Rev 1);SuperNES;;;;;;;;;;;;;;;;;;
Super Star Wars - Return of the Jedi (USA) (Rev 1);Super Star Wars - Return of the Jedi (USA) (Rev 1);SuperNES;;;;;;;;;;;;;;;;;;
Super Star Wars - The Empire Strikes Back (USA) (Rev 1);Super Star Wars - The Empire Strikes Back (USA) (Rev 1);SuperNES;;;;;;;;;;;;;;;;;;
Super Street Fighter II (USA);Super Street Fighter II (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Strike Eagle (USA);Super Strike Eagle (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Tennis (USA);Super Tennis (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Tetris 2 + Bombliss (Japan) (En) (Rev 1);Super Tetris 2 + Bombliss (Japan) (En) (Rev 1);SuperNES;;;;;;;;;;;;;;;;;;
Super Tetris 2 + Bombliss Genteiban (Japan) (En);Super Tetris 2 + Bombliss Genteiban (Japan) (En);SuperNES;;;;;;;;;;;;;;;;;;
Super Tetris 3 (Japan) (En);Super Tetris 3 (Japan) (En);SuperNES;;;;;;;;;;;;;;;;;;
Super Troll Islands (USA);Super Troll Islands (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Turrican (USA);Super Turrican (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Turrican 2 (USA);Super Turrican 2 (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Valis IV (USA);Super Valis IV (USA);SuperNES;;;;;;;;;;;;;;;;;;
Super Widget (USA);Super Widget (USA);SuperNES;;;;;;;;;;;;;;;;;;
Suzuka 8 Hours (USA);Suzuka 8 Hours (USA);SuperNES;;;;;;;;;;;;;;;;;;
Syndicate (USA);Syndicate (USA);SuperNES;;;;;;;;;;;;;;;;;;
Syvalion (Europe);Syvalion (Europe);SuperNES;;;;;;;;;;;;;;;;;;
T2 - The Arcade Game (USA);T2 - The Arcade Game (USA);SuperNES;;;;;;;;;;;;;;;;;;
TKO Super Championship Boxing (USA);TKO Super Championship Boxing (USA);SuperNES;;;;;;;;;;;;;;;;;;
TNN Bass Tournament of Champions (USA);TNN Bass Tournament of Champions (USA);SuperNES;;;;;;;;;;;;;;;;;;
Taz-Mania (USA) (Rev 1);Taz-Mania (USA) (Rev 1);SuperNES;;;;;;;;;;;;;;;;;;
Tecmo Secret of the Stars (USA);Tecmo Secret of the Stars (USA);SuperNES;;;;;;;;;;;;;;;;;;
Tecmo Super Baseball (USA);Tecmo Super Baseball (USA);SuperNES;;;;;;;;;;;;;;;;;;
Tecmo Super Bowl (USA);Tecmo Super Bowl (USA);SuperNES;;;;;;;;;;;;;;;;;;
Tecmo Super Bowl II - Special Edition (USA);Tecmo Super Bowl II - Special Edition (USA);SuperNES;;;;;;;;;;;;;;;;;;
Tecmo Super Bowl III - Final Edition (USA);Tecmo Super Bowl III - Final Edition (USA);SuperNES;;;;;;;;;;;;;;;;;;
Tecmo Super NBA Basketball (USA) (SNS-XM);Tecmo Super NBA Basketball (USA) (SNS-XM);SuperNES;;;;;;;;;;;;;;;;;;
Teenage Mutant Ninja Turtles - Tournament Fighters (USA);Teenage Mutant Ninja Turtles - Tournament Fighters (USA);SuperNES;;;;;;;;;;;;;;;;;;
Teenage Mutant Ninja Turtles IV - Turtles in Time (USA);Teenage Mutant Ninja Turtles IV - Turtles in Time (USA);SuperNES;;;;;;;;;;;;;;;;;;
Terminator 2 - Judgment Day (USA);Terminator 2 - Judgment Day (USA);SuperNES;;;;;;;;;;;;;;;;;;
Terminator, The (USA);Terminator, The (USA);SuperNES;;;;;;;;;;;;;;;;;;
Terranigma (Europe);Terranigma (Europe);SuperNES;;;;;;;;;;;;;;;;;;
Tetris & Dr. Mario (USA);Tetris & Dr. Mario (USA);SuperNES;;;;;;;;;;;;;;;;;;
Tetris 2 (USA) (Rev 1);Tetris 2 (USA) (Rev 1);SuperNES;;;;;;;;;;;;;;;;;;
Tetris Attack (USA) (En,Ja);Tetris Attack (USA) (En,Ja);SuperNES;;;;;;;;;;;;;;;;;;
Theme Park (Europe) (En,Fr,De);Theme Park (Europe) (En,Fr,De);SuperNES;;;;;;;;;;;;;;;;;;
Thomas the Tank Engine & Friends (USA);Thomas the Tank Engine & Friends (USA);SuperNES;;;;;;;;;;;;;;;;;;
Thunder Spirits (USA);Thunder Spirits (USA);SuperNES;;;;;;;;;;;;;;;;;;
Tick, The (USA);Tick, The (USA);SuperNES;;;;;;;;;;;;;;;;;;
Time Trax (USA);Time Trax (USA);SuperNES;;;;;;;;;;;;;;;;;;
Timecop (USA);Timecop (USA);SuperNES;;;;;;;;;;;;;;;;;;
Timeslip (USA);Timeslip (USA);SuperNES;;;;;;;;;;;;;;;;;;
Timon & Pumbaa's Jungle Games (USA);Timon & Pumbaa's Jungle Games (USA);SuperNES;;;;;;;;;;;;;;;;;;
Tin Star (USA);Tin Star (USA);SuperNES;;;;;;;;;;;;;;;;;;
Tintin - Prisoners of the Sun (Europe) (En,Fr,De,Es);Tintin - Prisoners of the Sun (Europe) (En,Fr,De,Es);SuperNES;;;;;;;;;;;;;;;;;;
Tintin in Tibet (Europe) (En,Fr,De,Nl);Tintin in Tibet (Europe) (En,Fr,De,Nl);SuperNES;;;;;;;;;;;;;;;;;;
Tiny Toon Adventures - Buster Busts Loose! (USA);Tiny Toon Adventures - Buster Busts Loose! (USA);SuperNES;;;;;;;;;;;;;;;;;;
Tiny Toon Adventures - Wacky Sports Challenge (USA);Tiny Toon Adventures - Wacky Sports Challenge (USA);SuperNES;;;;;;;;;;;;;;;;;;
Todd McFarlane's Spawn - The Video Game (USA);Todd McFarlane's Spawn - The Video Game (USA);SuperNES;;;;;;;;;;;;;;;;;;
Tom and Jerry (USA);Tom and Jerry (USA);SuperNES;;;;;;;;;;;;;;;;;;
Tommy Moe's Winter Extreme - Skiing and Snowboarding (USA);Tommy Moe's Winter Extreme - Skiing and Snowboarding (USA);SuperNES;;;;;;;;;;;;;;;;;;
Tony Meola's Sidekicks Soccer (USA);Tony Meola's Sidekicks Soccer (USA);SuperNES;;;;;;;;;;;;;;;;;;
Top Gear (USA);Top Gear (USA);SuperNES;;;;;;;;;;;;;;;;;;
Top Gear 2 (USA);Top Gear 2 (USA);SuperNES;;;;;;;;;;;;;;;;;;
Top Gear 3000 (USA);Top Gear 3000 (USA);SuperNES;;;;;;;;;;;;;;;;;;
Total Carnage (USA);Total Carnage (USA);SuperNES;;;;;;;;;;;;;;;;;;
Toy Story (USA);Toy Story (USA);SuperNES;;;;;;;;;;;;;;;;;;
Toys - Let the Toy Wars begin! (USA);Toys - Let the Toy Wars begin! (USA);SuperNES;;;;;;;;;;;;;;;;;;
Troddlers (USA);Troddlers (USA);SuperNES;;;;;;;;;;;;;;;;;;
Troy Aikman NFL Football (USA);Troy Aikman NFL Football (USA);SuperNES;;;;;;;;;;;;;;;;;;
True Golf Classics - Pebble Beach Golf Links (USA);True Golf Classics - Pebble Beach Golf Links (USA);SuperNES;;;;;;;;;;;;;;;;;;
True Golf Classics - Waialae Country Club (USA);True Golf Classics - Waialae Country Club (USA);SuperNES;;;;;;;;;;;;;;;;;;
True Golf Classics - Wicked 18 (USA);True Golf Classics - Wicked 18 (USA);SuperNES;;;;;;;;;;;;;;;;;;
True Lies (USA);True Lies (USA);SuperNES;;;;;;;;;;;;;;;;;;
Tuff E Nuff (USA);Tuff E Nuff (USA);SuperNES;;;;;;;;;;;;;;;;;;
Turbo Toons (Europe);Turbo Toons (Europe);SuperNES;;;;;;;;;;;;;;;;;;
Turn and Burn - No-Fly Zone (USA);Turn and Burn - No-Fly Zone (USA);SuperNES;;;;;;;;;;;;;;;;;;
Twisted Tales of Spike McFang, The (USA);Twisted Tales of Spike McFang, The (USA);SuperNES;;;;;;;;;;;;;;;;;;
U.N. Squadron (USA);U.N. Squadron (USA);SuperNES;;;;;;;;;;;;;;;;;;
Uchuu Race - Astro Go! Go! (Japan) (En);Uchuu Race - Astro Go! Go! (Japan) (En);SuperNES;;;;;;;;;;;;;;;;;;
Ultima - Runes of Virtue II (USA);Ultima - Runes of Virtue II (USA);SuperNES;;;;;;;;;;;;;;;;;;
Ultima - The Black Gate (USA);Ultima - The Black Gate (USA);SuperNES;;;;;;;;;;;;;;;;;;
Ultima - The False Prophet (USA);Ultima - The False Prophet (USA);SuperNES;;;;;;;;;;;;;;;;;;
Ultimate Fighter (USA);Ultimate Fighter (USA);SuperNES;;;;;;;;;;;;;;;;;;
Ultimate Mortal Kombat 3 (USA);Ultimate Mortal Kombat 3 (USA);SuperNES;;;;;;;;;;;;;;;;;;
Ultraman (USA);Ultraman (USA);SuperNES;;;;;;;;;;;;;;;;;;
Uncharted Waters (USA);Uncharted Waters (USA);SuperNES;;;;;;;;;;;;;;;;;;
Uniracers (USA);Uniracers (USA);SuperNES;;;;;;;;;;;;;;;;;;
Untouchables, The (USA);Untouchables, The (USA);SuperNES;;;;;;;;;;;;;;;;;;
Urban Strike (USA);Urban Strike (USA);SuperNES;;;;;;;;;;;;;;;;;;
Utopia - The Creation of a Nation (USA);Utopia - The Creation of a Nation (USA);SuperNES;;;;;;;;;;;;;;;;;;
Vegas Stakes (USA);Vegas Stakes (USA);SuperNES;;;;;;;;;;;;;;;;;;
Venom - Spider-Man - Separation Anxiety (USA);Venom - Spider-Man - Separation Anxiety (USA);SuperNES;;;;;;;;;;;;;;;;;;
Virtual Bart (USA);Virtual Bart (USA);SuperNES;;;;;;;;;;;;;;;;;;
Virtual Soccer (Europe);Virtual Soccer (Europe);SuperNES;;;;;;;;;;;;;;;;;;
Vortex (USA) (En,Es);Vortex (USA) (En,Es);SuperNES;;;;;;;;;;;;;;;;;;
WCW Super Brawl Wrestling (USA);WCW Super Brawl Wrestling (USA);SuperNES;;;;;;;;;;;;;;;;;;
WWF Raw (USA);WWF Raw (USA);SuperNES;;;;;;;;;;;;;;;;;;
